Majority protein IDs,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8
Q9NY61,69427000,44415000,84713000,63881000,88856000,109220000,89225000,76793000
Q9NYB0,92097000,0,0,0,0,96172000,0,0
Q9NYB9,0,0,0,0,0,0,0,0
Q9NYC9,0,0,0,0,0,0,0,0
Q9NYF8,556790000,741140000,633860000,693800000,516440000,521620000,546730000,471840000
Q9NYH9,57197000,68022000,63488000,56188000,81002000,59093000,88806000,72208000
Q9NYK5,296140000,208530000,246700000,212340000,324120000,223500000,302670000,261650000
Q9NYL2,0,0,0,0,0,0,0,0
Q9NYL9,1326500000,1327700000,1376100000,1206100000,1510900000,1259100000,1394200000,1421500000
Q9NYM9,0,0,0,0,0,0,0,0
Q9NYP7,0,0,0,0,0,0,0,0
Q9NYT0,201450000,386700000,168890000,149000000,165340000,118280000,200660000,211270000
Q9NYU2,1978800000,1768500000,1679500000,1735400000,1951500000,1945800000,1925400000,1854800000
Q9NYV4,0,0,0,0,0,0,0,0
Q9NYV6,0,0,0,0,0,0,0,17647000
Q9NYY8,327520000,235130000,225620000,239430000,356590000,316710000,275500000,310430000
Q9NZ01,1440600000,1358300000,1286600000,1282600000,1468500000,1120100000,1166800000,1198700000
Q9NZ09,0,0,0,0,0,0,0,0
Q9NZ32,137890000,112250000,134780000,102090000,109610000,126490000,144470000,138820000
Q9NZ45,444090000,466820000,473550000,501810000,444600000,272110000,383840000,396110000
Q9NZ52,0,0,0,0,0,0,0,0
Q9NZ63,0,0,0,0,0,0,0,109040000
Q9NZB2,422810000,548000000,497880000,406170000,295530000,434490000,392870000,407080000
Q9NZD2,186250000,97578000,138260000,133540000,180160000,171440000,148870000,176140000
Q9NZD8,147060000,0,209380000,128130000,0,123860000,133640000,0
Q9NZJ7,0,0,0,0,64031000,0,0,0
Q9NZJ9,170560000,309010000,195710000,95472000,145770000,138030000,133980000,72109000
Q9NZL4,394460000,254760000,337670000,258970000,365020000,320970000,319750000,422530000
Q9NZL9,992840000,1158700000,1144300000,1253900000,1014400000,1156300000,1045800000,1124800000
Q9NZM1,1139500000,809260000,1060600000,942390000,1185400000,1115600000,1081000000,1093000000
Q9NZM5,0,0,0,0,0,0,0,0
Q9NZN4,2070500000,961850000,1606700000,1580000000,1959500000,1916500000,1958300000,1918500000
Q9NZN5,0,0,0,0,0,0,0,0
Q9NZN8,0,0,0,0,0,0,0,0
Q9NZT2,1069400000,1756800000,1621600000,1699800000,1371700000,1996400000,1681800000,1855200000
Q9NZV5,0,0,0,0,0,0,0,0
Q9NZZ3,208570000,238090000,146820000,141450000,155720000,81227000,107880000,121650000
Q9P000,0,0,0,45530000,0,53942000,0,0
Q9P003,0,0,0,0,0,0,0,0
Q9P015,219770000,235530000,217630000,268970000,269630000,280030000,249010000,307930000
Q9P016,135070000,127110000,124560000,132080000,129860000,133400000,144650000,124650000
Q9P021,0,0,29235000,0,0,0,0,0
Q9P032,90212000,57128000,69616000,79101000,84988000,65123000,76924000,76483000
Q9P035,1113900000,772780000,934120000,895480000,1052900000,1032100000,1154700000,1191200000
Q9P0I2,0,0,0,0,0,0,0,0
Q9P0J0,246290000,169220000,153920000,180050000,234110000,177480000,210770000,208910000
Q9P0J1,3122000000,2799000000,2857900000,2914900000,2900500000,2759900000,2696600000,2785500000
Q9P0J7,124150000,105320000,83822000,73795000,133920000,117310000,100320000,91764000
Q9P0L0,2207000000,2749200000,2624500000,1907600000,1530800000,1944200000,1975700000,1954100000
Q9P0M9,177780000,179420000,202340000,0,210880000,186070000,199430000,156370000
Q9P0S3,0,0,0,0,85164000,0,0,0
Q9P0S9,55819000,45882000,31703000,30923000,66659000,60469000,54481000,64056000
Q9P0T7,0,0,0,0,0,0,0,0
Q9P0U1,154970000,128320000,107610000,79413000,124950000,120350000,121340000,136930000
Q9P0V9,443780000,491670000,433390000,468900000,494490000,460010000,413270000,394100000
Q9P1F3,2003800000,1718800000,1382700000,1048000000,1701600000,1541400000,1557000000,1779000000
Q9P1Y5,0,0,0,0,0,0,0,0
Q9P215,0,0,0,0,0,0,0,6584300
Q9P246,0,0,0,0,0,0,0,0
Q9P253,0,0,0,0,0,0,0,0
Q9P258,4612400000,4960400000,4549500000,4834000000,4500800000,4475900000,4322400000,4273300000
Q9P260,26755000,19142000,20596000,25079000,30899000,38707000,24711000,29623000
Q9P265,0,98423000,56686000,91272000,108330000,145160000,85655000,0
Q9P287,2424500000,2377800000,2661700000,2410500000,2328100000,2492800000,2303500000,2306400000
Q9P289,0,0,0,0,0,0,0,76178000
Q9P2B2,104580000,0,78146000,79847000,86769000,61903000,58662000,89541000
Q9P2B4,0,0,0,0,0,0,14915000,0
Q9P2D3,0,0,0,0,0,0,0,0
Q9P2E3,24725000,18813000,16512000,17074000,22209000,18142000,18519000,0
Q9P2E9,1273200000,1731300000,1559900000,1551500000,1317000000,1535400000,1379100000,1502200000
Q9P2F6,0,0,0,0,0,0,0,0
Q9P2G9,0,0,0,0,0,0,0,2419700
Q9P2I0,185380000,216850000,167390000,192280000,167490000,207530000,211600000,262940000
Q9P2J5,3195500000,2722900000,2788100000,2981400000,2724500000,3087100000,2953300000,3045800000
Q9P2K8,0,0,0,0,0,0,0,0
Q9P2N5,0,0,0,0,0,36932000,0,0
Q9P2R3,176910000,132030000,141630000,149290000,144730000,158090000,162840000,167960000
Q9P2R7,661810000,727710000,760290000,818850000,831890000,829300000,769080000,851700000
Q9P2T1,205970000,201180000,273260000,232840000,252200000,317420000,302050000,321910000
Q9P2W9,62531000,0,0,27997000,58773000,0,0,0
Q9P2X0,219450000,604680000,508020000,102300000,0,27246000,31055000,23071000
Q9P2X3,85171000,0,90935000,113050000,115530000,0,98886000,109380000
Q9UBB4,1391200000,1161400000,1142200000,1142600000,1276800000,1221900000,1220000000,1369900000
Q9UBB6,77637000,111910000,96691000,162510000,146340000,0,108020000,142590000
Q9UBB9,0,0,0,0,0,0,59139000,40786000
Q9UBC2,183170000,180410000,184980000,174130000,0,133790000,133160000,76746000
Q9UBD5,87665000,53213000,71428000,47436000,0,0,105510000,113450000
Q9UBE0,1833900000,1763500000,1664100000,1634800000,1761200000,1720800000,1578300000,1652100000
Q9UBF2,794130000,586980000,670710000,677410000,742020000,766530000,806440000,708680000
Q9UBI1,126920000,113000000,99273000,110220000,162190000,180240000,132480000,0
Q9UBI6,284470000,361230000,416530000,365750000,337740000,364420000,360300000,471950000
Q9UBI9,0,0,0,0,0,0,0,0
Q9UBL3,178400000,199200000,205080000,167840000,154330000,185150000,160820000,156260000
Q9UBM7,305290000,339230000,402250000,350270000,449570000,746520000,509780000,465110000
Q9UBN7,88877000,67064000,73043000,57568000,70013000,79592000,74825000,64093000
Q9UBP6,0,0,0,0,0,25468000,32880000,0
Q9UBQ0,1007500000,974550000,787900000,907050000,1106500000,976480000,936910000,1008200000
Q9UBQ5,1199100000,1195100000,1208400000,1085300000,1298600000,1287700000,1595800000,1320600000
Q9UBQ7,1731300000,1534400000,1393100000,1419700000,1527600000,1427900000,1508900000,1445900000
Q9UBR2,110590000,161490000,182240000,172620000,107010000,151830000,122100000,121860000
Q9UBS0,0,0,0,0,43223000,0,0,0
Q9UBS4,1069200000,1158200000,1102800000,1221400000,923660000,1041000000,1155200000,1222700000
Q9UBT2,1901300000,2171500000,2230200000,2282100000,1878000000,1986800000,2136300000,2037800000
Q9UBT7,0,0,13506000,14284000,13303000,16715000,16698000,15914000
Q9UBU6,0,0,0,0,0,0,0,19762000
Q9UBU8,374080000,460100000,382880000,276290000,298190000,359160000,363030000,466810000
Q9UBU9,152900000,101990000,99874000,136460000,148840000,144840000,135960000,118040000
Q9UBV2,0,73789000,82623000,83524000,91124000,99316000,93835000,109150000
Q9UBV8,82636000,46138000,53643000,0,74185000,73185000,57124000,64406000
Q9UBW8,131020000,131330000,85545000,88682000,116350000,102330000,106810000,132280000
Q9UBX3,437200000,305930000,394950000,278470000,474370000,423700000,362470000,332320000
Q9UDT6,0,0,0,0,0,24391000,22700000,31710000
Q9UDW1,473260000,562530000,348220000,323400000,659570000,473400000,550130000,412960000
Q9UDX5,0,0,0,0,0,49519000,0,0
Q9UDY2,0,0,0,0,35319000,52510000,39466000,0
Q9UDY4,343390000,432990000,285080000,262030000,230650000,258730000,233550000,253220000
Q9UDY8,0,0,0,0,0,0,0,0
Q9UEE9,161130000,133240000,81086000,117370000,135930000,160150000,110130000,0
Q9UET6,0,0,0,0,0,62396000,0,0
Q9UEU0,0,0,15191000,12859000,0,0,0,0
Q9UEW8,837670000,523890000,503790000,553280000,643020000,726330000,672930000,655500000
Q9UFC0,185170000,97085000,135240000,131680000,159800000,178290000,143240000,158200000
Q9UFF9,0,0,0,0,0,0,0,0
Q9UFG5,0,0,0,0,0,0,0,0
Q9UG56,0,0,66230000,73644000,77980000,66577000,66299000,71082000
Q9UG63,645440000,736870000,728130000,698440000,802000000,764450000,678530000,718470000
Q9UGC7,0,0,0,0,0,0,0,0
Q9UGI8,2689000000,3100900000,3174500000,3404700000,2969100000,3457400000,3611300000,3367500000
Q9UGJ1,110900000,54912000,74616000,86101000,0,122700000,101170000,103300000
Q9UGP4,0,0,0,0,0,0,0,0
Q9UGP8,246590000,262220000,244020000,199540000,328930000,237720000,250080000,231450000
Q9UGV2,463570000,553430000,613040000,601390000,506990000,459260000,563610000,568350000
Q9UH03,55586000,59761000,56584000,58681000,67964000,0,0,0
Q9UH62,0,52069000,0,0,0,0,0,0
Q9UH65,157740000,140790000,176420000,195680000,145420000,160670000,162260000,153230000
Q9UH99,368700000,214930000,198380000,216450000,317270000,327100000,342640000,303190000
Q9UHA3,0,0,0,0,0,0,0,0
Q9UHA4,0,0,0,0,0,60612000,0,0
Q9UHB4,0,0,0,0,0,0,12159000,0
Q9UHB6,560380000,653010000,609720000,594700000,568570000,608540000,631430000,538450000
Q9UHB9,1351400000,1362700000,1456200000,1660800000,1430300000,1393100000,1366500000,1268300000
Q9UHD1,4634300000,4617100000,4643400000,4571300000,4437700000,4492200000,3955500000,4247100000
Q9UHD2,251440000,278880000,232760000,224030000,338110000,340670000,297660000,276620000
Q9UHD8,3558300000,3765000000,3615600000,3874500000,3746100000,3541200000,3544100000,3928700000
Q9UHD9,228500000,244090000,263670000,235880000,176710000,189200000,171350000,181760000
Q9UHF1,0,0,0,0,0,0,0,0
Q9UHG3,675260000,631630000,669920000,722480000,753180000,728740000,652070000,647350000
Q9UHI6,255890000,152320000,231770000,185350000,160360000,167130000,166780000,226980000
Q9UHJ6,369860000,301050000,329120000,402490000,338040000,425340000,431050000,430250000
Q9UHL4,264640000,291540000,256650000,271050000,214350000,322620000,262230000,309830000
Q9UHN1,0,0,23208000,0,21683000,24737000,27317000,24867000
Q9UHQ4,0,0,0,0,0,0,0,0
Q9UHQ9,0,0,0,0,0,0,0,0
Q9UHR4,158650000,106050000,132610000,123010000,172730000,151670000,167940000,156990000
Q9UHR5,264720000,207510000,280390000,259640000,243360000,227420000,283140000,268030000
Q9UHV9,1700900000,3136500000,1671000000,1133600000,1717800000,1505300000,1475500000,1639400000
Q9UHW5,0,0,0,0,0,0,0,0
Q9UHX1,2265900000,2305300000,2279300000,2372800000,2112300000,2223200000,2096500000,2101300000
Q9UHY1,390640000,169620000,255170000,278640000,307480000,306530000,278880000,325270000
Q9UHY7,1118900000,805520000,945450000,900300000,1111900000,1201700000,1027000000,1084500000
Q9UI09,0,0,0,0,0,0,0,0
Q9UI10,149870000,122450000,121990000,111890000,126410000,90771000,118700000,89875000
Q9UI12,163400000,118520000,170210000,112740000,166820000,153070000,162280000,147780000
Q9UI14,0,0,0,0,0,85362000,0,0
Q9UI26,828980000,558050000,501280000,471160000,675570000,701760000,664550000,680210000
Q9UI30,357720000,379620000,472030000,459750000,395130000,579020000,438340000,482390000
Q9UI42,181950000,124810000,125840000,125050000,106510000,151880000,130860000,121840000
Q9UI95,0,0,0,0,0,0,0,0
Q9UIA9,471500000,475700000,361190000,363850000,466260000,436720000,382480000,431770000
Q9UIC8,172510000,202060000,156440000,171560000,240920000,156510000,158030000,147670000
Q9UID3,34004000,46368000,24173000,24946000,37042000,43141000,49030000,44677000
Q9UIF7,0,0,0,0,6849800,0,0,0
Q9UIF9,0,0,0,13427000,0,0,0,0
Q9UIG0,0,124100000,0,0,0,0,0,0
Q9UII2,0,0,0,13622000,0,0,0,0
Q9UIJ7,880870000,1293700000,996060000,1207900000,788450000,960440000,797940000,1035600000
Q9UIQ6,0,0,0,0,0,0,0,0
Q9UIV1,0,0,0,0,0,0,0,0
Q9UJ41,0,0,0,0,0,0,0,5105400
Q9UJ70,144840000,63240000,104440000,90703000,151540000,78415000,110810000,108360000
Q9UJ72,0,0,0,0,0,0,0,0
Q9UJ83,0,0,0,73280000,0,0,0,0
Q9UJA5,0,0,0,39773000,43016000,62828000,57602000,61732000
Q9UJC3,44237000,40044000,31787000,31329000,55393000,73690000,80443000,77541000
Q9UJM3,135500000,153060000,166930000,163010000,112810000,132370000,132550000,189950000
Q9UJT0,0,0,0,0,0,7232400,0,0
Q9UJU6,391050000,530860000,431220000,578500000,425660000,577410000,440450000,550950000
Q9UJV9,217000000,177440000,195620000,196050000,249650000,183420000,177420000,181470000
Q9UJW0,0,0,172960000,168330000,136060000,291740000,188330000,180990000
Q9UJX2,0,0,8818400,0,0,0,0,0
Q9UJX3,43130000,60666000,44133000,39224000,62224000,53344000,95361000,64608000
Q9UJX4,0,23677000,0,0,0,33607000,0,28026000
Q9UJX6,0,0,0,0,0,0,6349600,0
Q9UJY4,0,0,0,0,0,0,0,0
Q9UJY5,137240000,112380000,76042000,85464000,132840000,125930000,104960000,118520000
Q9UJZ1,1011100000,924000000,998340000,787540000,879590000,1061400000,989070000,929080000
Q9UK22,1698100000,1761900000,1703300000,1825200000,1328400000,1513300000,1513500000,1710600000
Q9UK39,0,0,0,0,0,0,0,0
Q9UK41,380710000,408860000,330040000,317780000,284820000,336090000,349660000,384310000
Q9UK45,0,0,0,123120000,113130000,0,202470000,151770000
Q9UK58,0,23942000,27461000,40243000,0,0,0,29167000
Q9UK59,281060000,345230000,266880000,299880000,300850000,173820000,175880000,216870000
Q9UK76,461400000,650980000,565280000,560610000,410610000,0,435450000,489400000
Q9UKB1,35374000,23181000,21463000,24165000,44047000,28139000,41519000,34117000
Q9UKD1,0,0,0,0,0,0,0,0
Q9UKD2,1140900000,1450200000,1403300000,1324300000,1131100000,1227000000,1152600000,1140400000
Q9UKE5,159280000,214520000,182220000,225050000,209900000,368450000,285520000,239370000
Q9UKF6,391190000,283280000,343790000,346680000,394230000,504340000,432820000,421140000
Q9UKF7,0,0,0,0,0,0,0,0
Q9UKG1,0,0,0,0,0,0,0,0
Q9UKK3,149860000,109680000,124200000,136200000,169710000,165860000,134780000,114310000
Q9UKK9,2697600000,2383400000,2619000000,2493400000,2583800000,2307500000,2114200000,2134900000
Q9UKL0,0,216270000,0,0,265330000,284920000,292060000,223330000
Q9UKM7,0,0,0,0,0,0,0,0
Q9UKM9,218240000,210340000,196960000,246720000,180920000,155890000,203580000,254570000
Q9UKN8,293590000,234220000,225010000,162410000,303640000,207750000,245290000,272140000
Q9UKR5,98805000,99837000,91871000,109700000,0,100000000,0,0
Q9UKS6,105840000,124170000,0,0,0,0,0,0
Q9UKV3,429190000,353740000,431260000,480780000,447430000,372800000,343770000,409680000
Q9UKV5,0,0,0,0,0,0,0,0
Q9UKV8,186670000,194270000,182460000,178610000,79583000,74935000,0,0
Q9UKX7,82163000,189750000,112740000,140970000,196650000,187900000,204420000,114330000
Q9UKY7,1415800000,1555600000,1258100000,1241100000,756050000,1042000000,1057400000,1016700000
Q9UKZ1,71389000,61887000,59081000,0,0,0,44467000,29716000
Q9UL03,0,0,0,0,0,0,0,0
Q9UL12,0,0,0,0,0,0,0,0
Q9UL15,0,46679000,54178000,48921000,48607000,52845000,0,50414000
Q9UL25,491870000,537660000,556320000,478020000,589070000,466240000,472600000,431960000
Q9UL33,0,0,0,0,0,0,0,0
Q9UL45,0,0,0,0,0,0,0,0
Q9UL46,2490000000,2278900000,2477400000,2450100000,2511000000,2191800000,2554800000,2323500000
Q9ULA0,1021800000,984970000,1005300000,924170000,1022100000,1027900000,953050000,995130000
Q9ULC3,0,147410000,140840000,0,127720000,0,0,0
Q9ULC4,687910000,670800000,522910000,576340000,778650000,829070000,686340000,649700000
Q9ULC5,3427200000,4000200000,3784200000,3869500000,3562000000,3722700000,3500800000,3827200000
Q9ULD2,0,0,0,0,13335000,0,15065000,0
Q9ULE6,100170000,123860000,110650000,125180000,152110000,183970000,154030000,149690000
Q9ULF5,0,0,0,0,0,0,0,0
Q9ULH1,23293000,18810000,0,17779000,22362000,0,19929000,28707000
Q9ULH7,0,0,0,0,118320000,169970000,114700000,0
Q9ULJ3,0,0,0,0,0,0,0,0
Q9ULK4,56212000,60399000,52897000,50836000,70812000,70819000,59207000,76679000
Q9ULP9,0,0,78884000,87223000,86555000,0,77521000,0
Q9ULT8,448200000,376920000,368790000,344650000,476270000,452900000,409710000,463460000
Q9ULV0,0,0,0,0,0,0,0,0
Q9ULV4,726350000,1853400000,871700000,1003800000,575840000,1137900000,1391900000,1267600000
Q9ULX3,626820000,656280000,681680000,573910000,547820000,553350000,640920000,659620000
Q9ULX6,311400000,313200000,330900000,358160000,281060000,236520000,305380000,309800000
Q9UM00,177990000,135360000,167040000,180640000,178370000,151380000,167350000,199330000
Q9UM19,58141000,76975000,79202000,74716000,70081000,92276000,62914000,81009000
Q9UM54,3244500000,3086800000,3177100000,3090400000,3473100000,3346900000,3375400000,3277700000
Q9UMF0,0,0,0,0,0,0,0,0
Q9UMQ6,0,0,0,0,0,0,0,0
Q9UMR2,1359400000,1107500000,1092700000,1154600000,1243500000,1346700000,1380900000,1445500000
Q9UMS0,230450000,230790000,245970000,229030000,298720000,258990000,198480000,203140000
Q9UMS4,1861300000,1716700000,1816500000,1822200000,1715500000,1847600000,1773900000,1756000000
Q9UMX0,2413400000,2095400000,2176600000,2224200000,2263800000,2457100000,2135400000,2137900000
Q9UMX1,0,0,0,24291000,0,0,0,0
Q9UMX5,0,0,0,0,0,0,0,0
Q9UMY4,334600000,474130000,450890000,357850000,313320000,399850000,332480000,465140000
Q9UN36,95213000,0,0,0,0,115530000,98163000,0
Q9UN37,283790000,245520000,307630000,457570000,353830000,281700000,279630000,296340000
Q9UN79,0,0,0,0,0,0,0,0
Q9UN86,1040600000,959840000,1136600000,1089300000,1043700000,1188800000,1151600000,1090300000
Q9UNA1,0,0,0,0,18978000,0,0,24323000
Q9UNE7,325950000,262600000,330960000,291440000,288280000,295940000,278980000,211580000
Q9UNF0,517750000,670640000,686050000,687830000,715080000,613050000,768640000,719310000
Q9UNF1,418990000,368140000,393080000,293490000,336460000,418360000,287440000,378300000
Q9UNH6,0,0,0,9391900,0,0,0,0
Q9UNH7,401650000,474420000,483790000,529760000,498660000,486970000,520410000,617480000
Q9UNI6,156220000,98805000,83188000,102280000,112500000,148210000,0,0
Q9UNK0,0,0,0,0,16486000,0,0,0
Q9UNL2,177290000,172520000,143280000,147070000,164830000,0,0,144390000
Q9UNM6,4126200000,3591300000,3572000000,3258000000,4287800000,3833800000,3685100000,3860400000
Q9UNN5,287950000,240330000,295450000,268910000,310630000,315870000,300920000,297280000
Q9UNN8,141910000,129420000,159730000,151730000,211850000,179450000,162440000,142200000
Q9UNP9,0,0,106810000,82069000,0,143270000,134760000,126250000
Q9UNQ2,130300000,59601000,69687000,73906000,73507000,56876000,52016000,52148000
Q9UNS1,0,0,0,0,0,0,29846000,0
Q9UNS2,711900000,701660000,640970000,653170000,688140000,727610000,761730000,743240000
Q9UNW1,107650000,55086000,85224000,79727000,99336000,95666000,102770000,106920000
Q9UNW9,233830000,0,0,0,202900000,0,134320000,0
Q9UNX3,0,0,0,15777000,0,0,0,0
Q9UNX4,321890000,245880000,352390000,304730000,420650000,365790000,334450000,348630000
Q9UNZ2,1669000000,2062800000,1691300000,1769200000,1576200000,1535100000,1569100000,1588200000
Q9UP83,0,0,0,0,0,0,31918000,0
Q9UPN3,127390000,95706000,67433000,64570000,63049000,99708000,100150000,97308000
Q9UPN4,0,0,0,0,0,0,0,0
Q9UPN6,0,37159000,37031000,49718000,0,0,0,0
Q9UPN7,69765000,102410000,75925000,74702000,81885000,89804000,108210000,110200000
Q9UPN9,50160000,0,57169000,70159000,0,0,0,0
Q9UPQ8,0,0,0,0,0,12665000,0,0
Q9UPT5,0,32656000,26380000,30788000,0,0,0,0
Q9UPT8,0,0,0,0,0,29966000,35116000,25656000
Q9UPT9,38403000,41681000,47253000,51600000,0,0,56212000,0
Q9UPU5,0,0,0,0,0,0,0,7130800
Q9UPV0,0,0,0,0,0,0,0,0
Q9UPW5,0,0,0,0,0,0,0,0
Q9UPY8,44309000,44726000,45839000,43105000,46038000,45925000,44380000,0
Q9UPZ3,0,0,0,16014000,0,21236000,24493000,0
Q9UQ13,123400000,91670000,93086000,96878000,103380000,117110000,119340000,110450000
Q9UQ35,1237700000,1329800000,1266400000,1493200000,1390000000,1320800000,1400700000,1410600000
Q9UQ80,11178000000,12426000000,11461000000,11637000000,12990000000,13229000000,11743000000,11000000000
Q9UQB8,420270000,335530000,370300000,441700000,488720000,422870000,416460000,431850000
Q9UQE7,698150000,715170000,721160000,649980000,768780000,778170000,774520000,693920000
Q9UQN3,0,0,0,0,0,0,0,0
Q9Y221,247130000,176860000,234680000,269600000,221060000,234470000,230160000,254660000
